# $a$ $x_\mathrm{HI}$ $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $z_\mathrm{mid}$
3.158162e-02 9.997807e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.221325e-02 9.997807e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.285751e-02 9.997807e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.351466e-02 9.997845e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.418496e-02 9.997845e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.486866e-02 9.997846e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.556603e-02 9.997846e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.627735e-02 9.997846e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.700290e-02 9.997848e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.774296e-02 9.997839e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.849782e-02 9.997819e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
3.926777e-02 9.997777e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.005313e-02 9.997683e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.085418e-02 9.997606e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.167127e-02 9.997490e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.250470e-02 9.997320e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.335479e-02 9.997088e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.422188e-02 9.996749e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.510632e-02 9.996281e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.600845e-02 9.995617e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.692862e-02 9.994744e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.786718e-02 9.993570e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.882453e-02 9.992068e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
4.980102e-02 9.990142e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.079706e-02 9.987692e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.181299e-02 9.984583e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.284923e-02 9.980718e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.390623e-02 9.975922e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.498436e-02 9.970003e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.608405e-02 9.962848e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.720572e-02 9.954210e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.834983e-02 9.943876e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
5.951683e-02 9.931495e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.070717e-02 9.916888e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.192131e-02 9.899798e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.315974e-02 9.879780e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.442294e-02 9.856542e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.571140e-02 9.829683e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.702561e-02 9.798698e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.836611e-02 9.762930e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
6.973345e-02 9.721906e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
7.112811e-02 9.675214e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
7.255067e-02 9.622415e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
7.400172e-02 9.562607e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
7.548172e-02 9.495234e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
7.699136e-02 9.419864e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
7.853121e-02 9.335573e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
8.010183e-02 9.240676e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
8.170389e-02 9.134493e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
8.333792e-02 9.016505e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
8.500467e-02 8.885691e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
8.670478e-02 8.740705e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
8.843891e-02 8.580396e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
9.020769e-02 8.403202e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
9.201181e-02 8.207719e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
9.385205e-02 7.991819e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
9.572909e-02 7.755026e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
9.764367e-02 7.495582e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
9.959654e-02 7.212360e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.015885e-01 6.903586e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.036203e-01 6.563798e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.056926e-01 6.195857e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.078065e-01 5.796793e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.099626e-01 5.358363e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.121619e-01 4.874249e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.144051e-01 4.344591e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.166932e-01 3.773952e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.190271e-01 3.164337e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.214076e-01 2.519295e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.238358e-01 1.898614e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.263125e-01 1.336080e-01 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.288388e-01 8.392939e-02 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.314155e-01 5.122985e-02 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.340438e-01 2.998311e-02 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.367247e-01 1.659065e-02 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.394592e-01 7.185669e-03 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.422484e-01 1.422118e-03 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.450934e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.479952e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.509551e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.539742e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.570537e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.601948e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.633987e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
1.666667e-01 0.000000e+00 8.778789e-01 9.581345e-01 6.300113e-01 4.381861e-02 3.608253e-01 2.455043e+01 7.962002e+00
2.749370e-02 9.997802e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
2.804357e-02 9.997802e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
2.860444e-02 9.997803e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
2.917653e-02 9.997805e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
2.976006e-02 9.997807e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.035526e-02 9.997807e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.096237e-02 9.997845e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.158162e-02 9.997845e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.221325e-02 9.997846e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.285751e-02 9.997848e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.351466e-02 9.997849e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.418496e-02 9.997849e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.486866e-02 9.997855e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.556603e-02 9.997859e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.627735e-02 9.997860e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.700290e-02 9.997860e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.774296e-02 9.997863e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.849782e-02 9.997863e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
3.926777e-02 9.997864e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.005313e-02 9.997864e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.085418e-02 9.998456e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.167127e-02 9.998385e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.250470e-02 9.998308e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.335479e-02 9.998165e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.422188e-02 9.997968e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.510632e-02 9.997822e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.600845e-02 9.997653e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.692862e-02 9.997414e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.786718e-02 9.997142e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.882453e-02 9.996772e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
4.980102e-02 9.996278e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.079706e-02 9.995585e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.181299e-02 9.994689e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.284923e-02 9.993477e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.390623e-02 9.991926e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.498436e-02 9.989960e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.608405e-02 9.987452e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.720572e-02 9.984323e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.834983e-02 9.980423e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
5.951683e-02 9.975633e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.070717e-02 9.969748e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.192131e-02 9.962656e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.315974e-02 9.954126e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.442294e-02 9.943981e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.571140e-02 9.931971e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.702561e-02 9.917767e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.836611e-02 9.901178e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
6.973345e-02 9.881971e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
7.112811e-02 9.859822e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
7.255067e-02 9.834366e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
7.400172e-02 9.805130e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
7.548172e-02 9.771780e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
7.699136e-02 9.733796e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
7.853121e-02 9.690774e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
8.010183e-02 9.642271e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
8.170389e-02 9.588002e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
8.333792e-02 9.527218e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
8.500467e-02 9.459490e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
8.670478e-02 9.384448e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
8.843891e-02 9.301640e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
9.020769e-02 9.209970e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
9.201181e-02 9.108539e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
9.385205e-02 8.996819e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
9.572909e-02 8.874501e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
9.764367e-02 8.741089e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
9.959654e-02 8.595933e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.015885e-01 8.437681e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.036203e-01 8.265424e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.056926e-01 8.078791e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.078065e-01 7.877185e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.099626e-01 7.659484e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.121619e-01 7.425289e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.144051e-01 7.173523e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.166932e-01 6.905372e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.190271e-01 6.619302e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.214076e-01 6.313331e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.238358e-01 5.988882e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.263125e-01 5.646467e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.288388e-01 5.285528e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.314155e-01 4.905906e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.340438e-01 4.506065e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.367247e-01 4.086399e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.394592e-01 3.657623e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.422484e-01 3.223582e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.450934e-01 2.785992e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.479952e-01 2.339398e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.509551e-01 1.903339e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.539742e-01 1.507353e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.570537e-01 1.133190e-01 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.601948e-01 8.009399e-02 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.633987e-01 5.127675e-02 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
1.666667e-01 2.796135e-02 8.193570e-01 9.772288e-01 7.087108e-01 5.936447e-02 3.137217e-01 2.150007e+01 6.647173e+00
2.749370e-02 9.997802e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
2.804357e-02 9.997802e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
2.860444e-02 9.997803e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
2.917653e-02 9.997803e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
2.976006e-02 9.997805e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.035526e-02 9.997805e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.096237e-02 9.997806e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.158162e-02 9.997807e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.221325e-02 9.997807e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.285751e-02 9.997845e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.351466e-02 9.997845e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.418496e-02 9.997846e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.486866e-02 9.997846e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.556603e-02 9.997846e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
3.627735e-02 9.997848e-01 8.277229e-01 9.722417e-01 6.880939e-01 4.096697e-02 3.159850e-01 2.331865e+01 7.337668e+00
