# $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $T_\mathrm{vir}$ $E_0$ $L_\mathrm{X}$
8.756276054680347531e-01 9.223531775921584019e-01 6.172307156026363151e-01 5.014850514009594473e-02 2.940456137061119302e-01 2.215014886576682329e+01 4.624949305504560293e+00 4.979430187493562698e+02 3.921644289419054985e+01
8.758482234179973958e-01 9.706299014389515589e-01 7.092564088106154685e-01 5.446529168635606821e-02 3.126979465782642187e-01 2.736582657322287560e+01 4.678634953126311835e+00 8.973961226642131805e+02 3.962616077065467834e+01
7.864209665358066204e-01 9.435020510107279268e-01 6.187016392499208317e-01 4.006180128082632852e-02 3.708643458783627000e-01 2.921383192762732506e+01 4.496696038171648979e+00 4.182929201982915401e+02 4.077134115807712078e+01
7.501268894970416490e-01 9.943897900730371830e-01 6.876860798895358950e-01 5.594858963042497607e-02 3.519042403995991108e-01 3.321118352469056845e+01 4.529615197703241947e+00 6.174869044683873653e+02 4.048873193189501762e+01
8.219886861741543260e-01 9.222619582712651143e-01 6.571488546580076529e-01 4.920197745785116761e-02 2.538889227807522020e-01 2.011412230785936117e+01 4.345733794197440325e+00 1.038369541615247726e+03 3.909434548206627369e+01
8.531956468522549075e-01 9.886847840994597014e-01 6.386411684378980880e-01 4.566763123497366572e-02 2.790010398626327492e-01 2.439241614658385515e+01 4.569729617238044383e+00 6.881551332771778107e+02 4.023071876354515553e+01
7.637537224590777996e-01 9.359307169914246050e-01 7.282250145450234191e-01 5.885953564196824694e-02 3.370844885706901772e-01 2.998950776178389788e+01 4.354795099794864122e+00 1.109036910440772772e+03 3.936784250661730766e+01
8.177843488752841727e-01 9.674249905347824807e-01 6.452078298851847693e-01 4.480719706043601036e-02 3.957720690965652599e-01 3.255268228240311146e+01 4.618793766200542272e+00 8.547429501079022884e+02 3.989944417588412762e+01
8.896315161883830980e-01 9.596709435433149471e-01 6.747814701870084031e-01 5.034344393759965924e-02 2.975369295477867104e-01 2.320470375008881092e+01 4.405798590183257701e+00 3.756406076252460480e+02 4.051360264420509338e+01
8.991804911196231709e-01 9.965580764412880210e-01 6.519460370391607640e-01 5.851487295702099967e-02 3.671255534887314376e-01 2.114880941342562437e+01 4.580823691561818123e+00 7.417414993979036808e+02 4.005090178921818733e+01
