# $\sigma_8$ $n_\mathrm{s}$ $h$ $\Omega_\mathrm{b}$ $\Omega_\mathrm{m}$ $\zeta_\mathrm{UV}$ $T_\mathrm{vir}$ $E_0$ $L_\mathrm{X}$
8.319603520505129968e-01 9.448354182358831288e-01 6.502153578013181168e-01 4.939311468454078008e-02 3.034583112534135485e-01 2.215014886576682329e+01 4.624949305504560293e+00 4.979430187493562698e+02 3.921644289419054985e+01
8.320430837817489600e-01 9.701806982554495029e-01 6.962282044053077490e-01 5.122774896670133360e-02 3.119684381263330697e-01 2.736582657322287560e+01 4.678634953126311835e+00 8.973961226642131805e+02 3.962616077065467834e+01
7.985078624509275302e-01 9.559385767806320988e-01 6.509508196249603751e-01 4.510626554435119562e-02 3.385068578070029588e-01 2.921383192762732506e+01 4.496696038171648979e+00 4.182929201982915401e+02 4.077134115807712078e+01
7.848975835613906105e-01 9.826546397883445527e-01 6.854430399447679623e-01 5.185815059293061996e-02 3.298563096823170504e-01 3.321118352469056845e+01 4.529615197703241947e+00 6.174869044683873653e+02 4.048873193189501762e+01
8.118457573153078366e-01 9.447875280924141750e-01 6.701744273290037857e-01 4.899084041958674807e-02 2.851368210187181784e-01 2.011412230785936117e+01 4.345733794197440325e+00 1.038369541615247726e+03 3.909434548206627369e+01
8.235483675695955963e-01 9.796595116522163194e-01 6.609205842189490587e-01 4.748874327486381219e-02 2.965942244373261927e-01 2.439241614658385515e+01 4.569729617238044383e+00 6.881551332771778107e+02 4.023071876354515553e+01
7.900076459221542224e-01 9.519636264204979215e-01 7.057125072725116688e-01 5.309530264783651060e-02 3.230947979103773737e-01 2.998950776178389788e+01 4.354795099794864122e+00 1.109036910440772772e+03 3.936784250661730766e+01
8.102691308282315985e-01 9.684981200307607452e-01 6.642039149425923439e-01 4.712305875068530797e-02 3.498710065253078927e-01 3.255268228240311146e+01 4.618793766200542272e+00 8.547429501079022884e+02 3.989944417588412762e+01
8.372118185706436400e-01 9.644272453602403816e-01 6.789907350935041608e-01 4.947596367347985996e-02 3.050512241061776875e-01 2.320470375008881092e+01 4.405798590183257701e+00 3.756406076252460480e+02 4.051360264420509338e+01
8.407926841698586395e-01 9.837929901316762038e-01 6.675730185195802857e-01 5.294882100673392600e-02 3.368010337792337050e-01 2.114880941342562437e+01 4.580823691561818123e+00 7.417414993979036808e+02 4.005090178921818733e+01
